	id	filename	md5	byte_size
41	ea0e3594-e2f5-41cc-a329-aa133fc1b798	C828.TCGA-EE-A2MU-10A-01D-A198-08.2_gdc_realn.bam	1c6dba9a8bfcf3fc5353e743706d3812	9580072385
42	6e5e0d67-58c6-475c-b848-b668804eefb6	babe3082-5f9b-4e2c-85b6-0c4c840ed00b_gdc_realn_rehead.bam	2fdf03696c690d5dc2b188627efeadcc	7372698219
43	bbace339-fdc6-4c3f-9883-884aaa40d7bf	TCGA-EE-A2MU-06A-21R-A18V-13_mirna_gdc_realn.bam	38754246cd2942065926866590a34a54	147884595
44	cbcbc429-8f06-4a7c-b0c2-75d664ab66db	C828.TCGA-EE-A2MU-06A-21D-A196-08.2_gdc_realn.bam	999571013cedc09ac7d6a0d418b0ef5a	7193428863
45	237ecd75-2734-465f-83e1-60b4f8fe2f61	C828.TCGA-DA-A1HY-10A-01D-A19A-08.3_gdc_realn.bam	dff9fedfaa5153cbc892684f78685ad3	9090459639
46	0771d60e-7c39-47aa-b7a2-8fdd2bca5746	C828.TCGA-DA-A1HY-06A-11D-A19A-08.3_gdc_realn.bam	8989d9efa65da3a555d2f47c74656b96	8222757243
47	f6d306cb-8fb9-4d98-a7c0-03d0afe5f294	d3e9a5cf-3cb3-45d2-8541-f8f3038368e4_gdc_realn_rehead.bam	c89d9f5f772815d9efc332d9ee112534	14363029359
48	eb226935-9f11-4c69-9349-dbe4e51448cc	TCGA-DA-A1HY-06A-11R-A18W-13_mirna_gdc_realn.bam	ce2d1efa4bf7ed87dfaf417994a2b996	385554893
49	22abcd2d-6cc1-40a3-9b03-a5f039ca5a77	C828.TCGA-FS-A1ZC-06A-11D-A197-08.3_gdc_realn.bam	9fe77e0e7d90f0d3f4e00fa9f5ce20eb	10116603341
50	e84cac3f-08a5-45ae-87ea-7ad1e94f6266	c5bbba16-b92f-4037-8cd1-d8538f5e5f6e_gdc_realn_rehead.bam	d859f2e54bf08e7aac2ce2a4b673fd5d	10203352294
51	7c7a7df4-d915-4c37-a427-d119191a0ba9	TCGA-FS-A1ZC-06A-11R-A18W-13_mirna_gdc_realn.bam	f06b0356d41bbb3553e295b0ea5efa08	162423320
52	e938b1f9-0357-48a9-8e6a-6e402b6f03f6	C828.TCGA-FS-A1ZC-10A-01D-A199-08.3_gdc_realn.bam	42f60b7465e25aba9ce92c942783855b	6947924946
