	id	filename	md5	byte_size
79	8d36e3fc-bd2c-441d-a4e1-ed7c94d2cb3e	TCGA-AG-3727-10A-01W-0901-10_Illumina_gdc_realn.bam	f0cce7f0f81c5a4aec79c7e68dc2a4f2	31979795120
80	5ffdf925-0b13-416c-9811-c161baa88116	TCGA-AG-3605-10A-01W-1990-10_gapfillers_Illumina_gdc_realn.bam	6e2877af36062906ba85ee89e6cbcdba	5485352578
81	0fa74ed2-683e-40c9-bd64-5085620aa0c3	TCGA-AG-3605-01A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	1030255c782045a356a40235f273e751	6502066036
82	870133a4-4fec-4735-926a-f35c337b6b8a	8e1aff6e-5df1-47d2-ae17-d4cb5b944d14_gdc_realn_rehead.bam	a94f3ccaa03feee94a492d2d5cf2bd83	2619022894
83	5d26745e-c9a9-4a89-bf99-2539fe5b7a16	TCGA-AG-3605-01A-01T-0827-13_mirna_gdc_realn.bam	65367e7ee8679af3b6c77597a8995f7e	68774056
84	28a6a756-f150-43c3-9f05-5cca352ec7d2	TCGA-DC-6157-10A-01D-1657-10_hg19_Illumina_gdc_realn.bam	5165111927df33adcb4b77e711b2991d	29460311401
85	a00bb3a9-e2f2-42a7-849f-483d782319e7	ebabe902-4cbb-4d49-870b-faf9e9b9c174_gdc_realn_rehead.bam	97ec768d8d19b1dfa624216512140b35	5768136098
86	567c12b7-1b99-414a-9181-33cc5b0d2863	TCGA-DC-6157-01A-11D-1657-10_hg19_Illumina_gdc_realn.bam	f7e01e84d105b9567009c1c9e5f91fb5	31391437657
87	6fbd7b24-a70a-40ff-86aa-95e888a01e51	TCGA-DC-6157-01A-11H-1659-13_mirna_gdc_realn.bam	25e09d73decf9627cb06ace65af3b580	218071035
88	acf091c0-bddf-484b-86dc-e790165fbda1	TCGA-F5-6861-01A-11H-1927-13_mirna_gdc_realn.bam	a415882ef1007d634e1b68857ce638dc	182070994
89	f1928f24-2e6b-4d37-a97a-c2b1c9dbdad0	TCGA-F5-6861-01A-11D-1924-10_hg19_Illumina_gdc_realn.bam	09f46c55c947688287e0703ee5809fa6	15325763902
90	8b49841c-8199-425f-baa7-0a499615a1e1	910004d6-0dab-4f34-b677-cd132d38e512_gdc_realn_rehead.bam	bf5e80c34e89c2d7840dbe5429e9d4b1	9850350762
91	d1189f92-5285-4991-a448-d5e8f2050526	TCGA-F5-6861-10A-01D-1924-10_hg19_Illumina_gdc_realn.bam	b0dc2815856b87755aa4832046c37baf	23924211241
92	a8f5747c-1761-42af-8cfc-e6af77ec26ab	TCGA-AF-6672-01A-11H-1829-13_mirna_gdc_realn.bam	3b4995f80cb37faa80c7c58e848cb24b	273792554
93	7375994e-6552-436b-8ee0-06ccb2941fda	TCGA-AF-6672-01A-11D-1826-10_Illumina_gdc_realn.bam	285500db720067696a10a130afa84a5d	21149956488
94	2c9301be-9633-413f-97e4-17c11c9cd45d	fd8b8b14-ee97-46dc-8eda-a77afdf5fe8d_gdc_realn_rehead.bam	6402b0bf050e844b76e8c367d0be7b1b	7758676891
95	3b8171a4-1ed3-4501-8f4a-34e5a83eebae	TCGA-AF-6672-10A-01D-1826-10_Illumina_gdc_realn.bam	de782fd850ffd660c943b408fa4ad7cd	30755085354
96	de5641a4-37e0-49f3-ba62-9d68c8ad47e2	TCGA-AG-3732-11A-01D-1657-10_hg19_Illumina_gdc_realn.bam	5edb52ca4385b4bb385d2ba280bdd3f6	33677173049
97	29c02bb2-5f2c-4c96-8458-48ebd0c1aed1	cf123340-8ea7-4c1b-8a12-00e731b26fe7_gdc_realn_rehead.bam	324b03c28b1534d424ed51c9bf301bce	5244139185
98	135d8811-8242-45a5-80dd-f62b4d628826	TCGA-AG-3732-01A-11D-1657-10_hg19_Illumina_gdc_realn.bam	dfcfe8c2eefda11d80c90678dbfad677	29817135344
99	5b196f83-fd1a-4068-a355-158df81ed234	TCGA-AG-3732-01A-11H-1659-13_mirna_gdc_realn.bam	20307a9c1c21873003c9f87b747cf764	428426713
100	20f32e26-cb0e-4026-b84e-a4c0e488ea2e	c6392015-252a-4bef-85aa-bf4cdd5e0e0e_gdc_realn_rehead.bam	3c0651ffe50d3acc3dece75bf8b4d74b	7100316445
101	c15e4f0e-90d3-4e2d-833d-4ec71a6ca959	0f4add8a-9c66-4442-8807-e0a793906667_gdc_realn_rehead.bam	b91399659c18aac383b6df8f76f59557	7183027381
102	40765158-08a7-4a74-9142-c54ab0cb88d8	TCGA-CL-5918-01A-11H-1659-13_mirna_gdc_realn.bam	be4ac021b87b7a3c31a1d0ce8f65864e	249497255
103	a3aed6bb-0d04-49f3-accc-e48fb7002e0c	TCGA-CL-5918-01A-11D-1657-10_hg19_Illumina_gdc_realn.bam	0829edbffcfd1d977369e9f721beeef6	31610039451
104	c767fef0-e8bb-46cf-aeb6-7467e681fe95	TCGA-CL-5918-10A-01D-1657-10_hg19_Illumina_gdc_realn.bam	25afdfe5e6c377974f6e4570e2e4b2c9	34377067577
105	7ec6cda8-f1f9-4f5a-bf8b-3435bbc9b823	3d758b80bad5ad608da0972b0afc74d9_gdc_realn.bam	ec6130d5560924634e3618204520c809	29855446659
106	4cdb2d0b-a7f4-4c89-854c-b0fd9cc1c4aa	TCGA-AG-A008-01A-01D-A183-10_gapfillers_Illumina_gdc_realn.bam	57f1274296e31d1f05856146a8f29a19	7820372886
107	a51e6555-b059-47c9-8a12-1f02c5302df9	9487dec09146800c209a688a1ae9619c_gdc_realn.bam	691cd3786fd23e9cff9f2a6642890939	26928620082
108	fee52a75-9837-49f0-9a7b-88c53f2f5675	91493ec9-f54d-4f6d-8e12-c8f52c5671ee_gdc_realn_rehead.bam	387dbcc3f3cd94ecb7d8d0f88a5e1d03	2686037470
109	b0ba29db-1a75-4c63-9188-8a86c27b9b8f	TCGA-AG-A008-01A-21R-A076-13_mirna_gdc_realn.bam	779242843473a01b10177a52d9417ee3	54180861
110	2275d7e4-2710-433b-964c-08517fde6fd5	015ac06d-1019-40d2-a373-dff10b45d440_gdc_realn_rehead.bam	a8f637a9e3b5ea029e22248435a4b70d	11268777648
111	50de78e1-797a-403b-a77b-893bca597cf3	144e6839c32de1a09856031d3d27fbbe_gdc_realn.bam	791e5b8dc8a579b9fe1978275f532d46	23492473967
112	bfdb0305-c46a-4289-b6af-c2488a07aafd	TCGA-AG-3902-01A-01T-1120-13_mirna_gdc_realn.bam	c472c958e0e3644b2f0edeb89460ce49	62788850
113	c8f3c274-08b3-4e9d-8ece-96c89af6f533	2d4727d1d5eeb337cb4311119a1c8601_gdc_realn.bam	20d6f997123225e79e4fa7d2d9ad6b35	22917039839
114	84ba2c54-6c48-4066-adf6-57b62c4a5756	TCGA-DC-6155-10A-01D-1657-10_hg19_Illumina_gdc_realn.bam	f347796d8ad4367338a72aeb42480c49	35257952160
